stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,wheelchair_boarding
4238,"Mgr-Cooke","Guérin / Mgr-Cooke",46.851242,-71.376972,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4238,0,2
4239,"la Volière/4239","des Cimes / de la Volière",46.849152,-71.397092,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4239,0,2
4240,"Penney/4240","des Cimes / Penney",46.849185,-71.395191,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4240,0,2
4242,"des Cimes/4242","des Cimes / au 4675",46.849047,-71.39212,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4242,0,2
4243,"Duhamel/4243","des Cimes / Duhamel",46.848976,-71.389602,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4243,0,2
4244,"du Père-Chabanel","Mgr-Cooke / du Père-Chabanel",46.852117,-71.377786,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4244,0,2
4245,"des Cimes/4245","des Cimes / au 4670",46.849262,-71.392229,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4245,0,2
4246,"Penney/4246","des Cimes / Penney",46.849412,-71.394854,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4246,0,2
4247,"la Volière/4247","des Cimes / de la Volière",46.849255,-71.397697,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4247,0,2
4248,"F.-Bassan/4248","Saint-Claude / des Fous-de-Bassan",46.845255,-71.393736,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4248,0,2
4251,"du Jardin","du Golf / du Jardin",46.8587,-71.371021,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4251,0,2
4252,"Valcartier/4252","du Golf / Valcartier",46.859975,-71.369074,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4252,0,2
4253,"La Morille","Bastien / La Morille",46.847959,-71.296827,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4253,0,2
4254,"du Quartz","Bastien / du Quartz",46.848657,-71.30127,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4254,0,2
4256,"Johnston","Bastien / Johnston",46.849997,-71.306443,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=4256,0,2
1856,"H.-Mercier","Grande Allée Est / George-V Est",46.808326,-71.212947,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1856,0,1
1857,"Laurier","de l'Église / Laurier",46.766476,-71.288162,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1857,0,2
1858,"du Gén.-Tremblay","de l'Église / du Gén.-Tremblay",46.765376,-71.286312,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1858,0,2
1859,"de l'Église/1859","de l'Église / au 1284",46.764225,-71.284411,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1859,0,2
1860,"St-Louis/1860","de l'Église / Saint-Louis",46.763012,-71.282914,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1860,0,2
1861,"S.-D'Argenteuil","Saint-Louis / du Sieur-D'Argenteuil",46.761991,-71.283494,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1861,0,2
1862,"de Rouville","Saint-Louis / de Chambly",46.760328,-71.285787,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1862,0,2
1863,"W.-Stuart","Saint-Louis / W.-Stuart",46.759003,-71.287621,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1863,0,2
1865,"de Valmont/1865","Saint-Louis / de Valmont",46.757355,-71.290556,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1865,0,2
1866,"des Hôtels","Saint-Louis / des Hôtels",46.757106,-71.292673,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1866,0,2
1337,"T. Beauport","Terminus Beauport",46.847514,-71.217002,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1337,0,2
1338,"1re Avenue","4e Rue / 2e Avenue",46.821689,-71.228104,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1338,0,2
1339,"3e Avenue/1339","4e Rue / 3e Avenue",46.822319,-71.226566,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1339,0,2
1341,"5e Rue","4e Avenue / 5e Rue",46.823933,-71.2247,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1341,0,2
1342,"7e Rue","4e Avenue / 7e Rue",46.82531,-71.22599,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1342,0,2
1346,"Montmorency","de la Canardière / Montmorency",46.832023,-71.224324,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1346,0,1
1349,"de l'Hôtel-Dieu","Saint-Jean / de l'Hôtel-Dieu",46.814663,-71.209262,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1349,0,1
1350,"Morand","Masson / Morand",46.815027,-71.326782,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1350,0,1
1353,"I.-Levasseur","Bourdages / I.-Levasseur",46.819112,-71.239982,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1353,0,2
1354,"Fortier/1354","de l'Hôpital / Fortier",46.845264,-71.358479,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1354,0,2
1355,"J.-Parent/1355","de l'Hôpital / J.-Parent",46.844223,-71.35702,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1355,0,2
1356,"Sicotte","de l'Hôpital / Sicotte",46.840225,-71.351502,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1356,0,2
1359,"Ste-Anne","D'Estimauville / Sainte-Anne",46.844675,-71.21389,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1359,0,2
1361,"T. Beauport","Terminus Beauport",46.846797,-71.216236,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1361,0,1
1362,"Ste-Anne","D'Estimauville / Sainte-Anne",46.844738,-71.214457,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1362,0,2
1365,"Becquet","Sicotte / Becquet",46.842429,-71.347826,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1365,0,2
1366,"Becquet","Nantel / Becquet",46.841846,-71.347568,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1366,0,2
1367,"Bazire","Nantel / Bazire",46.840273,-71.349877,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1367,0,2
1368,"Arbour","Nantel / Arbour",46.838854,-71.349553,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1368,0,2
1369,"Pincourt","Nantel / Pincourt",46.83799,-71.348307,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1369,0,2
1370,"St-Maurice","Pincourt / Saint-Maurice",46.835635,-71.351679,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1370,0,2
1371,"De l'Ormière","Pincourt / de l'Ormière",46.83438,-71.353547,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1371,0,2
1375,"De Vitré","de la Canardière / De Vitré",46.835889,-71.22317,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1375,0,1
1376,"Montmorency","de la Canardière / Montmorency",46.832139,-71.22447,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1376,0,1
1377,"Canardière/1377","de la Canardière / au 2497",46.844599,-71.218645,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1377,0,2
1380,"T. Pie-XII","Terminus Pie-XII",46.759351,-71.321663,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1380,0,2
1381,"9e Rue","3e Avenue / 9e Rue",46.825918,-71.229406,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1381,0,2
1382,"7e Rue","3e Avenue / 7e Rue",46.824585,-71.228169,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1382,0,2
1385,"M.-Gosselin/1385","Alexandra / Mgr-Gosselin",46.850493,-71.232637,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1385,0,2
1386,"H.-Mercier","D'Aiguillon / H.-Mercier",46.812244,-71.216472,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1386,0,2
1387,"St-Augustin","D'Aiguillon / Saint-Augustin",46.81177,-71.217474,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1387,0,2
1452,"de Maur","Sainte-Foy / de Maur",46.767863,-71.323664,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1452,0,2
1453,"Le Pailleur","Sainte-Foy / de La Nouvelle-Orléans",46.769087,-71.32113,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1453,0,2
1454,"Duplessis","Sainte-Foy / des Mélèzes",46.770593,-71.319293,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1454,0,2
1455,"Duchesneau","Sainte-Foy / Duchesneau",46.772755,-71.316445,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1455,0,1
1457,"De Mézy","Sainte-Foy / De Mézy",46.775036,-71.311988,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1457,0,2
1459,"de Rougemont","Sainte-Foy / de Rougemont",46.776892,-71.30776,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1459,0,2
1461,"Ch.-Martin/1461","Sainte-Foy / du C.-Martin",46.778981,-71.30364,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1461,0,2
1462,"H. cardiologie","Sainte-Foy / A.-Rousseau",46.780527,-71.299957,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1462,0,1
1464,"J.-West","Sainte-Foy / John-West",46.78181,-71.296702,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1464,0,2
1465,"De Villers","Sainte-Foy / De Villers",46.78284,-71.293443,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1465,0,2
1467,"R.-Bourassa","Sainte-Foy / R.-Bourassa",46.783846,-71.288402,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1467,0,2
1470,"Quatre-Bourgeois","Sainte-Foy / des Q.-Bourgeois",46.785808,-71.281711,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1470,0,1
1472,"du Séminaire","Sainte-Foy / du Séminaire",46.786975,-71.277155,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1472,0,1
1473,"Myrand","Sainte-Foy / Myrand",46.78866,-71.271118,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1473,0,1
1475,"Cégep Garneau","Sainte-Foy / du Bon-Air",46.790319,-71.265835,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1475,0,2
1477,"Marois","Sainte-Foy / Marois",46.79151,-71.262016,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1477,0,2
1478,"de Vimy","Sainte-Foy / de Vimy",46.792154,-71.259955,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1478,0,2
1480,"M.-Bourgeoys","Sainte-Foy / M.-Bourgeoys",46.793752,-71.256362,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1480,0,2
1481,"Holland","Sainte-Foy / Holland",46.795094,-71.253303,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1481,0,1
1482,"H. Jeffery Hale","Sainte-Foy / E.-Gagnon",46.796106,-71.25126,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1482,0,1
1484,"Joffre","Sainte-Foy / Joffre",46.797961,-71.246884,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1484,0,2
1485,"H. St-Sacrement","Sainte-Foy / du Card.-Bégin",46.798967,-71.24437,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1485,0,2
1486,"Belvédère","Sainte-Foy / Belvédère",46.799626,-71.242636,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1486,0,1
1488,"Murray","Sainte-Foy / Murray",46.801189,-71.238937,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1488,0,1
1489,"Brown","Sainte-Foy / Brown",46.802194,-71.236514,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1489,0,1
1491,"de l'Alverne","Sainte-Foy / de l'Alverne",46.803702,-71.232866,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1491,0,1
1492,"De Bourlamaque","Sainte-Foy / De Bourlamaque",46.804541,-71.231017,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1492,0,1
1493,"Cartier/1493","Sainte-Foy / Cartier",46.805793,-71.228657,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1493,0,1
1494,"4e Avenue","18e Rue / 4e Avenue",46.83281,-71.232043,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1494,0,2
1495,"Turnbull","Saint-Jean / Turnbull",46.80809,-71.224914,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1495,0,1
1496,"de C.-Fontaine","Saint-Jean / de C.-Fontaine",46.809078,-71.22209,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1496,0,1
1501,"Bibliothèques","du Séminaire / des Bibliothèques",46.781713,-71.271359,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1501,0,1
1502,"de la Terrasse","du Séminaire / de la Terrasse",46.783972,-71.273972,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1502,0,1
1504,"Ste-Foy/1504","du Séminaire / Sainte-Foy",46.786279,-71.276695,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1504,0,1
1507,"Peupliers/1507","4e Avenue / des Peupliers Est",46.839982,-71.240256,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1507,0,2
1508,"des Bouleaux","4e Avenue / Godbout Est",46.838524,-71.238938,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1508,0,2
1509,"24e Rue","4e Avenue / 24e Rue",46.836444,-71.236431,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1509,0,2
1510,"22e Rue","4e Avenue / 22e Rue",46.835066,-71.235154,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1510,0,2
1511,"20e Rue","4e Avenue / 20e Rue",46.83377,-71.23397,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1511,0,2
1512,"18e Rue","4e Avenue / 18e Rue",46.832482,-71.232772,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1512,0,2
1513,"16e Rue","4e Avenue / 16e Rue",46.831203,-71.231641,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1513,0,2
1514,"14e Rue","4e Avenue / 14e Rue",46.830013,-71.23055,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1514,0,2
1515,"Université Laval","de l'Université / des S.-Humaines",46.779224,-71.270931,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1515,0,1
1517,"C. Parlementaire","R.-Lévesque Est / J.-J.-Bertrand",46.809701,-71.216005,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1517,0,1
1520,"Grand Théâtre","R.-Lévesque Est / de C.-Fontaine",46.807146,-71.221737,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1520,0,2
1521,"Turnbull","R.-Lévesque Est / Turnbull",46.806109,-71.223518,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1521,0,2
1522,"Cartier","R.-Lévesque Ouest / Cartier",46.80438,-71.2266,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1522,0,1
1523,"des Érables","R.-Lévesque Ouest / des Érables",46.802597,-71.229681,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1523,0,1
1525,"Brown","R.-Lévesque Ouest / Brown",46.800068,-71.234075,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1525,0,1
1526,"Murray","R.-Lévesque Ouest / Murray",46.798976,-71.236038,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1526,0,2
1527,"des Braves","R.-Lévesque Ouest / des Braves",46.798094,-71.237546,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1527,0,2
1528,"St-C.-Garnier","R.-Lévesque Ouest / Joffre",46.795062,-71.243058,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1528,0,1
1531,"Holland","R.-Lévesque Ouest / Holland",46.791777,-71.248868,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1531,0,1
1534,"G.-Morisset","R.-Lévesque Ouest / G.-Morisset",46.78781,-71.255572,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1534,0,1
1537,"Myrand","R.-Lévesque Ouest / Myrand",46.783734,-71.262521,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1537,0,1
1542,"Bibliothèques","du Séminaire / des Bibliothèques",46.782024,-71.27194,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1542,0,1
1549,"L.-St-Laurent","Grande Allée Est / L.-Saint-Laurent",46.803702,-71.221249,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1549,0,2
1550,"N.-Tremblay","des Q.-Bourgeois / Sainte-Foy",46.785581,-71.281816,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1550,0,1
1553,"de la Terrasse","du Séminaire / de la Terrasse",46.783238,-71.273424,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1553,0,1
1554,"des Sc.-Humaines","de la Terrasse / des S.-Humaines",46.78282,-71.276718,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1554,0,2
1556,"Médecine/1556","de la Médecine",46.779727,-71.277669,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1556,0,2
1557,"Médecine/1557","de la Médecine",46.778514,-71.276224,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1557,0,2
1558,"Médecine/1558","de la Médecine",46.776532,-71.273878,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1558,0,2
1559,"Laurier","de l'Université",46.777003,-71.270807,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1559,0,2
1560,"C. Parlementaire","R.-Lévesque Est / L.-A.-Taschereau",46.808983,-71.217201,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1560,0,1
1561,"Université Laval","de l'Université / des S.-Humaines",46.779384,-71.27012,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1561,0,1
1564,"Myrand","R.-Lévesque Ouest / Myrand",46.783645,-71.262264,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1564,0,2
1566,"R.-Lévesque","Maguire / R.-Lévesque Ouest",46.786096,-71.257696,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1566,0,2
1567,"G.-Morisset","R.-Lévesque Ouest / G.-Morisset",46.787612,-71.255648,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1567,0,2
1568,"P.-Bertrand/1568","Bouvier / P.-Bertrand",46.831499,-71.280736,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1568,0,2
1569,"François-1er","de la Pte-aux-Lièvres /François-1er",46.824528,-71.244795,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1569,0,2
1570,"Holland","R.-Lévesque Ouest / Holland",46.791533,-71.249048,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1570,0,1
1629,"S.Sacrement/1629","Saint-Sacrement / au 275",46.801093,-71.260395,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1629,0,2
1630,"Bardou","Semple / Bardou",46.801161,-71.262362,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1630,0,2
1633,"C.-Duquet/1633","Semple / au 1780",46.797012,-71.267923,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1633,0,2
1634,"Lavoisier/1634","C.-Duquet / Lavoisier",46.796117,-71.269901,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1634,0,2
1635,"C.-Duquet/1635","C.-Duquet / au 2014",46.795891,-71.272754,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1635,0,2
1636,"Marconi/1636","C.-Duquet / Marconi",46.795657,-71.275436,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1636,0,2
1637,"Lavoisier/1637","Marconi / Lavoisier",46.797241,-71.276756,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1637,0,2
1638,"Faraday","Lavoisier / Faraday",46.797151,-71.279374,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1638,0,2
1642,"Jacquard/1642","Jacquard / au 2301",46.798852,-71.284547,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1642,0,2
1643,"L.-Harmel/1643","L.-Harmel / face au 2270",46.799871,-71.282938,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1643,0,2
1644,"Faraday","L.-Harmel / Faraday",46.800096,-71.280151,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1644,0,2
1654,"L.-Harmel/1654","L.-Harmel / au 2260",46.79998,-71.282756,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1654,0,2
1655,"Einstein/1655","Einstein / face au 2324",46.795138,-71.290873,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1655,0,2
1656,"Dalton/1656","Einstein / Dalton",46.793052,-71.289428,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1656,0,2
1657,"Watt/1657","Watt / face au 2365",46.791713,-71.291766,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1657,0,2
1658,"Poincaré","Watt / Poincaré",46.790569,-71.295862,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1658,0,2
1659,"Watt/1659","Watt",46.790043,-71.297793,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1659,0,2
1660,"Papin/1660","Watt / Papin",46.789443,-71.299906,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1660,0,2
1662,"Braille/1662","Watt / Braille",46.787995,-71.303748,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1662,0,2
1663,"Blériot/1663","Watt / Blériot",46.787053,-71.305922,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1663,0,2
1664,"Dalton/1664","Watt / au 2760",46.785912,-71.308624,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1664,0,2
1665,"Dalton/1665","Dalton / Watt",46.786778,-71.309153,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1665,0,2
1666,"Blériot/1666","Dalton / Blériot",46.788481,-71.307606,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1666,0,2
1667,"Braille/1667","Dalton / Braille",46.790374,-71.304491,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1667,0,2
1668,"Curie/1668","Dalton / Curie",46.790808,-71.302873,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1668,0,2
1669,"Papin/1669","Dalton / Papin",46.791482,-71.300368,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1669,0,2
1670,"Dalton/1670","Dalton / au 2445",46.792124,-71.297378,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1670,0,2
1671,"Dalton/1671","Dalton / Poincaré",46.792505,-71.294319,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1671,0,2
1674,"des Moqueurs","D'Estimauville / des Moqueurs",46.842725,-71.21177,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1674,0,2
1676,"Lavoisier/1676","Marconi / Lavoisier",46.797265,-71.276943,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1676,0,2
1677,"C.-Duquet","Marconi / C.-Duquet",46.795665,-71.275672,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1677,0,2
1678,"C.-Duquet/1678","C.-Duquet / face au 2014",46.795784,-71.272726,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1678,0,2
1679,"Lavoisier","C.-Duquet / Lavoisier",46.796019,-71.269808,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1679,0,2
1680,"C.-Duquet/1680","Semple / C.-Duquet",46.796816,-71.26775,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1680,0,2
1681,"des Tanneurs","Semple / des Tanneurs",46.79857,-71.266488,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1681,0,2
1684,"S.Sacrement/1684","Saint-Sacrement / au 412",46.801243,-71.260804,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1684,0,2
1685,"S.Sacrement/1685","l'A.-Cartoucherie / Saint-Sacrement",46.800426,-71.259286,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1685,0,2
1686,"des Artisans","l'A.-Cartoucherie / des Artisans",46.802309,-71.257543,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1686,0,2
1687,"Taillon","des Artisans / Taillon",46.801736,-71.254378,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1687,0,2
1688,"Lescarbot","Taillon / Lescarbot",46.802646,-71.254063,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1688,0,2
1689,"E.-Chinic","Lescarbot / E.-Chinic",46.802381,-71.252081,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1689,0,2
1690,"L.-Gouin","E.-Chinic / L.-Gouin",46.803852,-71.251368,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1690,0,2
1691,"R.-Jobin","V.-Massey / R.-Jobin",46.803664,-71.249859,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1691,0,2
1692,"de Verdun","R.-Jobin / de Dieppe",46.805813,-71.247176,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1692,0,2
1693,"Anna","des Oblats / Anna",46.80559,-71.245496,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1693,0,2
1573,"St-C.-Garnier","R.-Lévesque Ouest / Joffre",46.795055,-71.242769,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1573,0,1
1574,"Marois","de l'Entente / Marois",46.792669,-71.262975,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1574,0,2
1575,"Belvédère","R.-Lévesque Ouest / C.-Lavallée",46.796895,-71.239337,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1575,0,1
1576,"des Laurentides","R.-Lévesque Ouest / des Laurentides",46.798268,-71.237076,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1576,0,2
1577,"Murray","R.-Lévesque Ouest / De Bougainville",46.799142,-71.235372,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1577,0,2
1578,"Brown","R.-Lévesque Ouest / Brown",46.799833,-71.234281,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1578,0,2
1579,"des Érables","R.-Lévesque Ouest / des Érables",46.802354,-71.229848,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1579,0,1
1581,"Cartier/1581","R.-Lévesque Ouest / Cartier",46.804377,-71.226338,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1581,0,1
1582,"Turnbull","R.-Lévesque Est / Turnbull",46.806266,-71.222839,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1582,0,2
1583,"Grand Théâtre","R.-Lévesque Est / de C.-Fontaine",46.807158,-71.221304,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1583,0,1
1588,"8e Rue","4e Avenue / 8e Rue",46.826159,-71.226893,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1588,0,2
1589,"10e Rue","4e Avenue / 10e Rue",46.82725,-71.227852,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1589,0,2
1590,"12e Rue","4e Avenue / 12e Rue",46.828565,-71.229036,http://www.rtcquebec.ca/Default.aspx?tabid=95&noArret=1590,0,2
